id,name,price,availability_365,reviews_per_month
167222,CBG# 4Tiny room w/ huge window/AC,60,258,0.21
167482,Charming upper west side apartment,185,14,1.33
168084,Light-filled East Village Delight,190,27,1.6
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",105,167,1.06
168546,Spacious Duplex in Brownstone!,250,68,0.12
168810,Lovely Vintage Haven—Heart of UWS,175,358,0.12
169002,Modern Space in Charming Pre-war,65,59,0.43
169152,Warehouse Loft with Garden view,75,0,1.09
169306, Affordable & Cozy ,37,232,1.21
169464,Creative Vintage Loft in S. Williamsburg,85,15,0.89
169483,Very close to Downtown Awesome Private Apartment,106,0,
170420,The Happy home!,79,0,0.16
170761,"Fort Greene, Brooklyn: Front Bedroom",85,161,0.55
171776,Gorgeous 1 bdrm in huge duplex!,170,88,0.18
172700,"Sunny, cozy room in Lower East Side",115,337,0.04
172870,Large Quiet Bedroom Near Columbia U,89,247,0.47
173072,Cozy Pre-War Harlem Apartment,49,248,4.6
173151,spacious studio,91,287,2.49
173742,"Elegant 2-BR duplex, Union Square",400,304,1.13
174527,Cozy private family home in Bushwick,150,0,0.46
174966,Luxury 2Bed/2.5Bath Central Park View,2000,0,0.33
176135,Cosy Sunny 1brm in Prospect Heights,97,193,0.32
176653,East Village bedroom w rooftop,100,43,0.51
176962,Williamsburg Home Away From Home!,179,25,0.24
177421,Brand New Beautiful Duplex Apartment with Garden,500,127,0.21
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",429,0,0.9
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,189,303,0.95
179670,High-end doorman bldg in the LES,120,345,1.04
179741,Spring & Mulberry 2 Bedroom Apartment,300,115,0.06
180507,Ultra Modern NYC Garden Apartment,107,200,0.22
180792,Modern Garden Apartment in NYC,95,271,0.26
181972,Gorgeous Entire Manhattan Townhouse,199,12,1.17
182069,Cozy studio Apartment in Upper East,120,268,0.91
182095,Historic classic central cozy Village clean NYU,199,89,0.69
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,125,347,2.84
182649,Williamsburg bedroom by Bedford Ave,70,37,2.4
185266,Clean and bright with a comfortable atmosphere,75,0,1.55
187488,WEST VILLAGE LRG CLEAN SUNNY PRIVATE BDRM,100,359,0.07
187566,Historic Brooklyn Studio Apartment,99,287,1.97
187986,Comfort at Crossroads of Downtown,250,0,0.02
188146,"""The Oasis"" on Bedford Williamsburg",350,233,0.02
188661,"Large, sunny garden apartment.",170,129,0.7
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,165,0,0.68
189135,Hell's Kitchen Funky 80's Hideaway!,99,353,1
189181,Room in Chic Modern High Line Luxury- New!,255,365,0.02
189732,Family & Friends in New York City,169,297,1.86
189787,Spacious & Comfy BK Brownstone,99,56,0.94
190267,Large Luxury Upper East Side Studio,169,44,0.41
190542,Chateau Style Brooklyn Loft for Singles or Couples,160,355,0.44
190968,Lovely Brooklyn Brownstone 1BR!,215,156,0.35
190974,Beautiful Grdn. Apt. in Park Slope,130,273,2.02
191075,Sun-drenched East Village Penthouse,110,274,0.85
193105,Columbus Circle Luxury Bldg - Private Room&Bath,150,258,0.45
193333,Bright Private Bedroom in Williamsburg (Bedford L),65,276,0.54
193393,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",75,65,1.68
193853,Quiet Chelsea Studio w/Charm,149,0,0.27
194154,Large Room Overlooking Central Park,89,180,0.37
195123,"Cheerful, comfortable room",50,343,2.35
195233,Hospitality on Propsect Pk-12 yrs Hosting Legally!,43,43,6.62
195240,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",42,96,0.84
195578,Loft Style Apt in Williamsburg,85,59,0.97
195971,2 Beds over Bed-Stuy,139,255,1.19
195989,"Sunny, Large, Park Slope Bedroom",105,252,2.21
196010,Huge Bklyn Loft w Private Roofdeck,265,0,0.16
197155,Quiet Jr Alcove Near Times Square!,149,20,1.29
197753,Large room in elevator drman bldg,68,188,3.9
197942,"Comfy, Cozy, Brooklyn close to Manhattan",99,304,2.18
199195,Modern Bedroom in Hamilton Heights,75,38,0.65
199312,Sunny Space in Williamsburg,100,254,2.85
200645,Best Manhattan Studio Deal!   ,90,0,
200955,STYLISH EAST VILLAGE FLAT,160,46,0.26
201992,Serene Park Slope Garden Apartment,190,328,1.62
202273,Cozy and spacious - rare for NYC!,67,0,0.76
203901,Beautiful UES apartment,190,0,0.08
204065,St. James Pl Garden Studio 1block to PRATT &Gtrain,248,199,0.61
204833,"Great, spacious apt in Williamsburg",100,249,0.09
204959,Comfortable. Spacious. Private Room.,95,64,1.84
205043,Modern Condo in Midtown,150,111,7.14
205485,Ideal Brooklyn Brownstone Apartment,145,287,1.29
205735,"A Cozy Oasis in Bushwick, NY",41,286,0.59
205867,Private Entrance - Private Parking,120,263,0.99
206071,Yankee Stadium Oasis 2 stops to Manhattan!,50,276,2.7
206316,"Sunny, Spacious Studio in Ft.Greene",157,0,0.18
206772,Williamsburg Exposed Brick Loft,195,263,0.33
206957,Bright Modern Charming Housebarge,70,90,1.34
208148,Central Bedford Avenue Apartment,185,0,0.15
208889,Welcome to Brooklyn! Bed-Stuy,145,11,0.32
209310,Sunnyside NYC/ AC room/ city views/ near Midtown,50,287,2.9
211078,Greenpoint Waterfront Loft,185,1,2.39
211974,East Village House -- Unique!,250,0,0.65
212109,2-bedroom share in heart of Greenwich Village!,80,338,0.2
212178,1 Bedroom Pre War apt,230,44,1.88
212544,Quiet One Bedroom in Park Slope,100,0,0.1
213272,CreaTive Live-In Artspace/Birdsnest,40,5,0.37
213330,RARE Penthouse Oasis featured on DesignSponge,200,0,0.49
214917,New Clean Spacious Bed & Breakfast,80,158,0.05
215560,"Sunny, calm room in Victorian home",79,192,1.6
215784,Modern Unique Studio in NYC,95,358,0.25
215907,"2 Bed, 2 Bath Apartment on Central Park West",300,31,0.47
217580,"Luxury Furnished 1 bedro, Bay Ridge",100,241,0.08
218358,Your Haven in the Upper West Side,80,285,0.35
219066,"Wonderful Studio In Brooklyn, NY!!!",110,183,0.26
219482,A Cozy Brooklyn Hideaway,172,189,0.09
219793,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,199,162,0.31
219818,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,199,158,0.15
219922,"Lovely Bdr in Harlem, Manhattan",100,84,0.38
220351,THE BEST DEAL ON THE HUDSON RIVER!!,55,260,1.04
220563,Lovely HUGE Master Bed + Study,75,0,0.62
220946,Newly Reno’d Chic Quiet Exec 1BR,146,166,1.5
221043,1 Bedroom in prime Flatiron,250,0,
221097,Large Artist Floorthru- Greenpoint,116,335,0.23
221618,Gorgeous PermaGO Private Room in FiDi - 1/2,150,90,0.87
222054,CBG Helps Haiti Rm #3,120,342,0.24
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,199,28,0.34
223930,Lovely Apartment,150,363,0.25
224004,Artsy Loft-like Harlem Apartment,69,86,0.63
224006,Harlem/Manhattan Classic Apartment,300,83,0.08
224510,"BEAUTIFUL APARTMENT, GREAT LOCATION",230,0,0.21
225297,Quiet sunny studio Midtown,125,0,0.03
225306,Charming room in Victorian home,79,264,1.21
225887,Brooklyn B & B close to Manhattan,130,305,1.63
225926,The Notorious B.N.B. { The Erhart },239,356,1.73
225976,Sunny cozy multileveled apartment!,75,278,0.8
226021,Sunny 2 bedroom Williamsburg Duplex w/ 3 beds,220,135,1.23
227715,ROOM WITH KITCHENETTE #2,80,308,2.47
227735,Alpha-Bet City entire floor large cool 2br -L.E.S,288,229,1.27
228317,"Your Haven Awaits At ""Emma's Place""",135,273,0.87
228496,"Spacious, Kid-Friendly 2 BR in West Village",225,83,0.15
228517,Great Bedroom in Downtown Manhattan,110,281,0.64
228925,Beautiful Brownstone,100,321,1.87
228979,1BDR - Hell's Kitchen Hideaway,130,303,0.55
229367,COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,89,192,2.95
229874,Oversized Studio in Park Slope,200,0,0.01
230321,Apt with EmpireState view-Subway around the corner,80,36,0.4
230854,Zen Yankee Stadium Pad 5 Minutes To Manhattan!,50,271,2.49
230877,Monthly Apartment Rental,135,341,1.21
230956,Wonderfully inviting East Village,90,333,1.15
231414,TURQUOISE: One-Bedroom Apt. in Soho,270,210,0.01
232612,"Lovely pied-à-terre, in an historic building",110,231,3.24
232618,"Spacious, well furnished, high fl. beautiful views",145,308,1.52
233189,NYC Studio in Heart of Times Square,179,292,0.88
233638,rooms for rent in Queens with piano,55,311,0.25
233662,Large Sunny Luxe Prvt Room/Midtown,110,264,0.65
234184,Spacious Stunning Harlem Townhouse,325,153,0.94
234870,Private Room With GREAT Location,75,219,0.74
235552,HUGE Sunny Duplex Loft with Garden,300,0,0.44
235651,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,130,332,0.86
235951,Stylish Studio with exclusive Terrace,190,120,1.45
235960,"LES private apt, 1 bedroom & more",200,191,1.06
236671,"Williamsburg Garden Home, 5 minutes from Manhattan",180,248,1.36
236788,"HUGE, modern 2-LEVEL Brooklyn apt",350,67,0.5
236806,charming 2bdrm apt in East Village,160,0,
237127,LOCATION LOCATION LOCATION Liz's,195,325,1.59
237210,Manhattan Loft in Prime East Village Location,241,249,
239055,Nolita Penthouse_Private Deck_Elev_,300,0,0.03
239733,Astoria Garden Suite,75,313,0.53
239766,Lower East Side/Chinatown 1 Bedroom,100,0,0.11
239826,"Amazing 1 bed, live like a Newyorkr",399,12,
239883,Private Room in Fort Green BK close to city,85,69,1.32
239899,Spacious & Charming by Prospect Pk,80,0,0.12
240800,Private Room Near Brooklyn Museum ,55,293,1.57
241140,The Notorious B.N.B. { The Wallace },438,363,0.46
241159,Clinton Hill 1 Bed Bright Loft Apartment,110,4,0.33
241862,Great Studio in W. Village - NYC!,200,257,0.39
242532,The Notorious B.N.B. { The Swoon },279,362,1.28
242643,"BIG 1br, SLEEPS 4, dishwashr, TV",137,0,0.29
243229,2BR  Apt - 20min to Soho,280,365,0.05
243708,Williamsburg  - Quiet and Comfy stay,199,102,2.59
245504,One Fabulous Private Room,71,26,2.45
245544,NY/ Big Room for 2 near Manhattan,42,302,1.36
245574,Brooklyn Brownstone apartment,180,280,1.92
245607,big 1 bedroom apt very central,226,302,0.39
246134,"Lovely, Large Room in Crown Heights",85,281,0.05
246351,"Sweet Apt, Steps From Gramercy Park",135,0,0.06
246916,Quality Cozy Studio Next to Subway,79,297,0.64
246938,Scandinavian-apt for up to 5. LES,154,246,2.59
248865,Loft Suite @ Box House Hotel,199,60,0.37
248871,4 BEDROOM -2BATHRM WEST VILLAGE DUPLEX  TOWNHOUSE,700,296,1.4
249414,Large & bright 900ft² 1br in WV,246,0,0.16
249618,At a very nice area in the WestSide,125,364,0.06
249867,HANCOCK VERY SMALL ROOM,100,281,0.08
250259,Pre-War Williamsburg Loft,295,0,3.04
250311,1 Bedroom Available In My Two Bedroom Flat,150,0,
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,119,0,0.58
250536,The Lenox in Harlem,125,365,0.12
250537,The Lenox in Harlem,400,365,
250801, Heart & Soul of Greenwich Village ,850,249,1.15
251262,Prime Williamsburg Loft off Bedford,129,303,2.6
251277,Private Bdrm /Bath 1 block Ctrl Prk,140,300,1.89
252076,+Highly Satisfactory LES dwelling++,115,323,1.63
252607,Whole apartment / 2 bedroom in NYC,200,0,0.53
253332,"Spacious, modern loft in awesome neighborhood",96,204,0.14
253466,Loft Suite @ The Box House Hotel,199,60,0.47
253471,Loft Suite @ The Box House Hotel,199,84,0.32
253475,Loft Suite @ The Box House Hotel,199,60,0.66
253548,Well Kept  Private Room around  Brighton  Beach,69,303,0.04
253590,Large 1 Bedroom furnished on UWS,185,261,0.23
253623,Chez Carine - Privacy in Manhattan,81,0,0.77
253800,Loft Suite @ Box House Hotel,199,60,0.26
253803,Loft Suite @ The Box House Hotel,199,60,0.26
253806,Loft Suite @ The Box House Hotel,199,60,0.47
253811,Loft Suite @ The Box House Hotel,199,56,0.32
253815,Loft Suite @ The Box House Hotel,199,84,0.44
253828,Duplex w/ Terrace @ Box House Hotel,349,58,0.09
253839,Loft w/ Terrace @ Box House Hotel,249,60,0.03
253842,1 BR w/ Terrace @ Box House Hotel,299,60,0.1
253846,Superior @ Box House,179,81,0.05
254131,"Read it 1st, A seprat fur BR, low $",54,365,0.66
254168,2 BR Duplex @ Box House Hotel,599,60,0.08
254409,Husband & Wife Art-Filled Apartment,110,0,0.03
255024,"3BR, 2 bathroom condo in Bushwick",220,297,2.69
255476,"The BLUE OWL:
VEGETARIAN WBURG W PATIO & BACKYARD!",89,91,0.8
255601,Cozy 2 Bedroom 20 Min from City,170,315,2.04
255957,NOLITA! LOCATION! LOCATION! VIEWS! FREE GYM!,495,338,0.27
256078,"Entire apt NYC, Queens. 15 min from Times Square.",80,40,0.98
256328,Luxury Chelsea Townhouse at the High Line,760,361,0.08
256369,Alchemy BnB - room in artist loft,98,288,2.31
257097,Sunny! 2br Steps to train/restaurants - 15 to NYC,125,218,0.33
257568,Zen Den (Airport Pickup: JFK & LGA),48,1,0.57
257787,Heart of Williamsburg. Brand New.,64,117,2.65
258284,"Fresh, Clean Brooklyn Garden Apt.",154,0,2.5
258397,Guest Apartment in Owner Occupied Home,139,204,1.45
258686,My Home Is Your Home,75,0,0.23
258688,Spacious & Stylish Chelsea One Bedroom Apartment,325,20,0.5
258690,CHELSEA 1 Bdrm Plus Sleeping Loft!!,195,0,0.12
258740,Spacious room in beautiful apt! ,58,0,2.83
258838,"Oceanview,close to Manhattan",250,333,0.26
258876,"Affordable rooms,all transportation",50,189,
259946,"Budget stay, near transportation",125,353,0.09
260451,Fort Greene brownstone 1BR- SUBLET,70,0,0.05
260765,NewYork Modern Pre-War LoftStudio ,189,206,3.45
261194,Cozy Artist Duplex **Bedstuy Charm**,130,1,0.25
261259,Apartment in Best location in NYC,145,0,0.12
261344,Inspired in Historic Downtown NYC!,101,307,0.55
261674,Chelsea/West Village - 2bdrm apt,95,0,0.33
261781,1500+ sq ft 2BR West Village Loft,375,0,0.12
262343,Cozy & Clean Lower East Side Apt.,153,27,0.63
262405,Spacious Townhome Apt in Brooklyn,92,27,0.62
262478,Chic + Stylish room in heart of LowerEastSide NYC!,80,348,0.46
262583,Landmark 2 Bedroom West Village NYC,300,246,1.66
263005,2 bedroom apt in charming brick townhouse,145,15,1.2
263190,Room in East Village with Private Entrance,88,0,0.91
263232,Cozy&Clean in a great neighborhood,155,5,0.18
263502,Prime Williamsburg 1/BD New Condo,185,0,0.26
263776,City Skyline Views from every room!,73,0,1.02
263888,Contemporary & Classic Sanctuary on the Hudson,225,107,1.41
264323,Comfortable Manhattanville,85,144,1.84
265036,Private room w/ queen bed + rooftop,99,98,0.59
265064,Zen Eyrie –Airport Pick-Up: JFK/LGA,48,0,0.27
265145,Studio sublet in Hell's kitchen,200,0,0.09
265506,Luxury NYC 2 Bedroom with Terrace,485,0,0.12
265831,Bright unique designer loft in Soho,310,89,0.09
265912,Spacious  2 bed Loft apartment Bedford L,110,354,
266146,Beautiful studio by Central Park,109,286,0.39
266155,One bed suite with private garden,167,252,0.17
266351,SUNNY 1 Bedroom APT in Fort Greene - BROOKLYN,147,189,0.12
266437,West Village cozy 2 bedroom  NYC ,220,0,
266449,2 Bedroom Gem - Prime LES Location,195,271,0.77
266756,REAL 2BR-HEART OF SOHO-LITTLE ITALY,199,0,0.99
267376,BIG ROOM / DOWNTOWN  LOFT /,65,0,1.02
267435,Large Sunny Bedroom in QNS NYC,55,0,0.85
267535,Home Away From Home-Room in Bronx,50,337,0.17
267652,Private clean pleasant spacious room.,60,347,0.42
267708,"Charming Hotel Alternative
Mount Sinai",99,127,0.96
268392,SUNNY 2-bdrm CHILD-friendly Uptwn by Centrl Park!,130,41,0.42
268481,Resort-like living in Williamsburg,290,0,0.01
268868,Hudson Yards with views of The Highline Park,350,18,0.7
269283,Brooklyn: A Huge Bedroom + Good Vibes,50,158,0.33
269889,One stop from Midtown Manhattan!,96,270,2.74
270139,"Private Room Very Near L train, Bushwick",45,88,0.29
270231,Cozy New York  City private room,85,306,2.95
270315,Bed-stuy Royal Room,34,216,0.19
270345,SUPER CUTE EAST VILLAGE APARTMENT,250,16,0.26
270680,GREAP STUDIO / 4PPL IN MIDTOWN,190,365,0.33
270681,BEDFORD AV.  ROOM IN WILLIAMSBURG..,75,365,0.06
271083,Sleep & Wake near Botanical Gardens,93,312,1.25
271128,Tranquil in the heart of Brooklyn 2,60,33,0.19
271130,Tranquil in the heart of Brooklyn 1,65,0,0.52
271694,"Easy, comfortable studio in Midtown",125,365,0.21
271950,Huge luxury 1BR apt near Central Park South(4 ppl),300,27,0.08
271954,Beautiful brownstone apartment,150,300,2.22
272026,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 months min.,56,216,0.41
272044,Luxury Designer Downtown Apartment,299,365,0.53
272427,Spacious room on charming block in Greenpoint!,60,303,0.07
272706,"SUNNY, SPACIOUS APT. in  FT. GREENE",88,0,0.08
272738,Guest Room in Authentic Williamsburg Factory Loft,60,161,0.38
273190,6 Bedroom Landmark West Village Townhouse,1300,297,0.31
273256,Beautiful bed and bath - Manhattan,200,0,
274062,Beautiful Room Near Central Park!,99,50,0.88
274329,Fantastic 1-bedroom basement apt.,110,28,1.75
274376,"Private Clinton Hill, Brooklyn Apt",135,317,0.13
274743,Charming furnished Studio-Loft,110,275,0.02
275976,Lovely 2 bedroom apartment with backyard access,165,80,2.31
276216,Nights in White Satin in the Slope,127,365,0.03
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",402,340,0.97
276482,Comfortable Manhattanville.,85,97,1.42
277207,Beautiful lrg 1800's syle apt share,75,365,0.25
277370,Location wins for East Village Apt,139,314,0.6
277883,Sunny Entire Apt with Romantic Bedroom,70,0,0.63
278090,Furnished room for rent - Manhattan,50,339,2.32
278145,Large Room in a Huge NY apartment.,30,0,0.03
278631,West Village NYC Sun-filled Studio!,250,35,0.08
278876,"Large, furnished room in a 2 bedroom!",64,0,0.04
279093,Huge Apartment!  Amazing View!,300,365,0.06
279857,#1 Yellow Block BnB/see at Net Flix Show Stay Here,800,257,1.37
279969,Cozy Brownstone Inn I(studio),100,5,0.72
280315,Crown Height's Brooklyn Cozy Apt,250,0,0.28
281521,Amazing West Village 2br,200,0,0.01
281756,Authentic NY Charming Artist Loft,140,0,0.16
281851,Beautiful Private Bedroom - Downstairs,130,304,2.38
282341,Kensington/Ditmas Park pied-a-terre,90,286,0.05
282443,QT STUDIO FOR ROMANTIC COUPLES,90,0,1.17
282514,"Own Room & Bath, Sunny Town House, 18"" to Wall St",97,118,1.57
282863,Cozy & Charming Boerum Hill Flat,91,265,0.76
282977,Park Slope Brooklyn!  Sunny Bedroom.,125,303,2.52
283072,One bedroom sharing Bathroom,75,0,
283090,Spacious East Village Apartment,180,125,0.26
283184,Huge Williamsburg Loft..Perfect for Big Groups!,300,354,
283272,Stylish Garden House - Trendy area,100,6,0.06
283550,Hells Kitchen Ground Fl 1-bedroom,175,0,0.23
284208,Pre War Park Slope on Prospect Park,65,80,0.47
284855,Charming Apt in the Best Location!,240,134,1.1
285442,Huge room with private balcony,300,0,0.01
285492,Amazing 1 bedroom apt with NYC View,385,364,0.71
285716,Great spacious room by the L train!,47,0,0.06
286662,Charming Brooklyn Studio,110,297,2.6
286838,Private Room in Brownstone,75,0,1.1
287397,Bed Stuy Pride! Welcome to Brooklyn,100,43,0.23
287408,Lovely Hell's Kitchen Studio...,165,10,0.82
287417,HOT SPOT FOR 20 AND 30 SOMETHING'S,300,0,0.68
287421,"Cozy, Clean Cobble Hill Brownstone",140,189,1.13
287481,Bright Loft Apt w Skylight in Wburg,120,17,0.72
287839,"Cozy, beautiful doormen studio-",175,289,0.4
287845,Carroll Gardens Gem-2BD with Garden,275,305,1.33
289020,Sunny 1BR Center of East Village!,179,0,0.19
289037,"2BR in Cobble Hill, Brooklyn, NY",189,0,0.18
289288,Perfect East Village Apartment,219,220,1.42
289665,Decorators 5-Star Flat West Village,450,0,1.71
289703,Beautiful SoHo Luxury Apartment,249,0,0.11
289958,2 Rooms in Cottage NYC,65,362,0.06
289995,Zen Minimalist w/Garden- Bedford L Stop,250,121,0.52
290457,Between Two Bridges 2BD -Whole Apt!,139,153,0.41
291524,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,209,205,0.16
291714,Brooklyn Beauty - Large 2 bedroom Apartment,120,310,0.45
291812,"Entire Apartment in Astoria, 15mins from Manhattan",70,0,0.03
